MSN,YYYYMM,Value,Column_Order,Description,Unit
PAEIEUS,200503,6.827,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200504,5.757,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200505,5.679,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200506,9.09,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200507,10.803,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200508,12.079,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200509,10.214,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200510,8.444,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200511,5.731,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200512,10.678,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200601,5.134,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200602,4.242,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200603,3.393,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200604,3.872,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200605,3.709,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200606,4.907,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200607,6.023,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200608,7.083,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200609,3.986,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200610,4.311,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200611,4.015,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200612,3.837,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200701,5.019,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200702,7.052,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200703,4.388,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200704,4.129,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200705,4.001,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200706,4.85,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200707,4.659,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200708,5.937,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200709,4.168,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200710,3.953,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200711,2.626,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200712,3.557,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200801,3.709,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200802,3.113,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200803,2.634,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200804,2.889,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200805,2.913,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200806,4.285,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200807,3.582,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200808,3.289,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200809,3.542,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200810,2.793,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200811,2.846,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200812,3.603,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200901,4.944,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200902,2.74,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200903,2.877,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200904,2.383,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200905,2.742,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200906,2.777,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200907,2.9,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200908,3.115,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200909,2.449,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200910,2.143,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200911,1.698,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,200912,2.044,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201001,3.677,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201002,2.021,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201003,2.189,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201004,1.975,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201005,2.618,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201006,3.45,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201007,3.872,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201008,3.112,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201009,2.375,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201010,1.911,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201011,1.769,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201012,2.948,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201101,2.969,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201102,2.111,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201103,2.423,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201104,2.043,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201105,2.045,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,201106,2.271,6,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
