MSN,YYYYMM,Value,Column_Order,Description,Unit
TXEIEUS,2002-02,163.832,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-03,176.506,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-04,167.726,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-05,177.956,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-06,199.152,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-07,228.346,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-08,225.562,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-09,201.171,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-10,187.652,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-11,178.51,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2002-12,195.02,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-01,207.326,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-02,180.384,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-03,179.74,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-04,165.635,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-05,176.387,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-06,193.6,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-07,223.856,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-08,230.083,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-09,195.555,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-10,185.535,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-11,181.338,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2003-12,199.731,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-01,208.041,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-02,186.364,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-03,178.662,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-04,167.661,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-05,189.647,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-06,201.553,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-07,223.546,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-08,219.452,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-09,200.057,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-10,186.825,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-11,183.607,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2004-12,204.962,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-01,207.168,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-02,178.449,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-03,188.68,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-04,168.484,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-05,181.312,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-06,213.461,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-07,238.11,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-08,242.093,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-09,211.759,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-10,193.713,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-11,182.873,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2005-12,209.425,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-01,189.627,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-02,178.207,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-03,183.53,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-04,166.094,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-05,185.373,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-06,206.259,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-07,238.782,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-08,240.607,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-09,195.223,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-10,193.312,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-11,183.154,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2006-12,198.154,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-01,204.701,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-02,190.851,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-03,183.523,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-04,173.742,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-05,186.83,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-06,210.487,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-07,230.533,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-08,247.995,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-09,209.401,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-10,197.103,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-11,184.587,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2007-12,205.161,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-01,211.491,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-02,191.043,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
